datetime,longitude,latitude,elevation
2000-02-11,111.12550831707073,23.125105780267813,212
2000-02-11,111.37550946064118,23.125105780267813,165
2000-02-11,111.62551060421166,23.125105780267813,104
2000-02-11,111.87551174778211,23.125105780267813,177
2000-02-11,112.12551289135257,23.125105780267813,123
2000-02-11,112.37551403492304,23.125105780267813,194
2000-02-11,112.6255151784935,23.125105780267813,179
2000-02-11,112.87551632206396,23.125105780267813,22
2000-02-11,113.12551746563443,23.125105780267813,13
2000-02-11,113.37551860920489,23.125105780267813,75
2000-02-11,113.62551975277536,23.125105780267813,26
2000-02-11,113.87552089634582,23.125105780267813,34
2000-02-11,114.12552203991628,23.125105780267813,88
2000-02-11,114.37552318348675,23.125105780267813,141
2000-02-11,114.6255243270572,23.125105780267813,222
2000-02-11,114.87552547062766,23.125105780267813,284
